index,car_name,year_manufacture,fuel_type,transmission,ownership,engine,number_seats,kms_driven,car_price
1923,1166,20,4,0,2,41,2,17.348,6.9
1924,1655,21,1,1,1,16,2,102.732,7.2
1925,1409,16,4,0,1,13,2,90.592,4.8
1926,1008,21,1,1,1,79,2,80.0,9.0
1927,291,18,4,1,1,81,2,19.062,5.64
1928,310,18,4,0,1,14,2,65.0,12.9
1929,1380,14,4,0,1,107,2,45.0,6.3
1930,1839,16,1,1,1,37,4,83.634,4.776
1931,1363,16,1,0,2,41,4,103.0,24.6
1932,902,19,1,0,2,72,2,42.032,7.188
1933,389,17,1,1,3,107,4,89.653,5.232000000000001
1934,1349,21,1,0,1,67,2,57.0,54.0
1935,1341,17,1,0,1,61,2,80.0,39.3
1936,81,16,1,0,3,86,2,82.0,11.4
1937,3,16,1,0,1,41,2,50.0,14.7
1938,1709,21,4,0,1,53,2,98.0,22.5
1939,1833,17,1,1,2,74,4,71.033,4.716
1940,1715,12,4,0,3,61,2,95.0,3.9
1941,934,21,1,1,2,16,2,68.0,14.4
1942,16,16,1,0,2,40,2,98.0,15.3
1943,1218,11,1,1,1,58,2,92.86,2.388
1944,324,15,4,1,1,0,2,77.132,3.6
1945,1503,11,1,0,2,50,2,118.971,1.62
1946,818,24,2,0,1,61,2,28.0,26.22
1947,1876,13,4,0,1,16,2,71.76,3.276
1948,1513,17,1,0,1,137,2,84.612,10.956000000000001
1949,1059,20,1,1,1,108,2,124.183,7.116
1950,1252,19,0,1,1,47,2,47.756,4.092
1951,98,20,1,0,1,47,2,65.0,62.4
1952,571,14,4,1,1,40,2,37.125,4.5
1953,571,16,4,1,3,50,2,87.013,4.224
1954,319,13,4,1,1,23,2,149.232,3.252
1955,1875,15,4,1,3,35,2,82.145,3.048
1956,1737,14,1,1,1,17,2,75.805,3.384
1957,1425,18,1,1,1,12,2,73.0,6.9
1958,1187,12,4,1,2,137,2,91.717,2.28
1959,1211,16,4,1,1,25,4,61.828,3.804
1960,1249,15,4,1,1,108,2,98.554,2.856
1961,1101,16,4,1,2,41,2,112.696,5.544
1962,74,16,1,0,1,16,2,9.329,29.016
1963,1527,20,1,1,1,12,2,64.419,7.992
1964,1180,19,1,1,1,12,2,91.892,6.756
1965,672,18,4,1,2,136,2,50.827,5.748
1966,996,18,4,1,1,37,2,69.167,6.636
1967,131,14,4,1,3,137,2,84.489,1.19046
1968,758,24,1,1,1,0,2,35.343,14.184
1969,1266,15,4,1,1,131,2,100.527,2.832
1970,1658,23,2,0,1,25,4,54.239,4.404
1971,1460,21,4,1,3,2,2,26.457,3.756
1972,1096,17,0,1,1,137,2,67.231,5.832000000000001
1973,1257,11,3,1,1,12,2,74.228,1.452
1974,1027,20,0,1,1,138,2,55.362,5.412
1975,638,13,4,0,3,37,2,80.896,2.148
1976,1544,25,4,1,1,36,2,2.263,15.24
1977,441,24,1,1,1,88,5,25.0,21.0
1978,1238,24,4,1,1,41,4,14.572,12.096
1979,1769,14,1,1,1,12,2,91.865,6.792
1980,389,18,1,1,1,125,1,77.0,7.14
1981,494,17,4,1,1,98,4,36.109,4.74
1982,723,15,4,0,2,91,4,72.0,35.7
1983,1743,21,1,0,1,40,2,73.5,36.0
1984,136,18,1,1,1,98,4,212.171,7.152
1985,352,19,4,1,1,25,2,73.079,8.544
1986,1796,20,1,0,1,3,2,47.791,18.552
1987,1069,18,4,1,2,13,2,89.982,5.880000000000001
1988,527,11,4,1,3,12,2,100.694,1.3559999999999999
1989,1845,16,4,1,2,16,2,42.788,3.636
1990,1211,15,4,1,2,106,4,53.127,3.312
1991,1175,13,1,1,2,9,2,47.832,3.0839999999999996
1992,1750,13,1,1,2,137,2,119.57,10.547999999999998
1993,1702,18,4,1,1,42,2,13.251,3.876
1994,596,24,4,0,1,128,1,10.514,17.184
1995,200,16,4,1,1,50,2,58.613,5.328000000000001
1996,1632,13,4,1,2,31,5,46.883,0.655356
1997,1847,14,4,1,2,12,2,56.0,3.9
1998,118,17,4,1,1,12,2,210.0,3.6
1999,644,13,4,0,2,50,2,103.0,2.9880000000000004
2000,653,15,4,1,1,50,2,86.0,4.14
2001,1875,14,4,1,1,137,2,76.0,3.588
2002,1876,14,4,0,2,67,2,76.0,3.9
2003,1253,20,0,1,3,47,2,40.0,4.8
2004,538,21,1,0,1,74,4,50.0,21.0
2005,602,21,4,0,1,12,2,20.0,12.360000000000001
2006,948,15,1,1,1,2,2,74.0,8.028
2007,633,11,4,1,3,41,2,120.0,1.44
2008,1110,12,4,1,2,57,2,70.0,1.26
2009,341,18,1,1,2,56,2,87.0,7.8
2010,364,10,4,1,3,14,4,110.0,1.68
2011,1556,20,4,0,1,92,2,61.0,19.8
2012,1831,19,4,1,1,36,2,21.3,6.96
2013,837,18,1,1,3,14,2,110.0,6.24
2014,1805,25,4,0,1,44,2,11.4,14.58
2015,394,21,4,1,1,40,2,30.0,8.4
2016,467,17,1,1,3,56,2,120.0,6.6
2017,351,17,4,1,1,45,2,98.0,6.0
2018,1547,13,4,1,1,12,3,50.0,4.26
2019,1150,10,4,1,2,99,2,100.0,1.8
2020,1183,16,4,1,1,37,2,73.0,5.4
2021,1381,10,1,1,2,130,2,90.786,6.6
2022,545,23,1,1,1,137,2,14.801,12.576
2023,990,11,4,1,3,35,2,70.0,1.3200000000000003
2024,1266,20,4,1,4,16,2,40.0,4.2
2025,1405,17,1,1,1,16,2,120.0,4.2
2026,1701,19,1,1,1,130,2,77.0,5.4
2027,1231,20,1,1,1,37,4,90.0,9.0
2028,992,11,4,1,2,74,2,100.0,2.04
2029,581,13,1,1,3,37,2,175.0,2.4
2030,934,18,1,1,2,12,2,155.0,11.052000000000001
2031,590,10,1,1,2,3,2,170.0,1.8
2032,647,13,4,1,3,9,2,70.0,3.6
2033,632,15,3,1,1,138,2,25.0,2.82
2034,1598,11,4,1,2,16,2,72.0,1.5
2035,1465,24,4,0,1,16,2,8.5,10.8
2036,124,17,1,1,1,41,2,120.0,3.12
2037,161,17,1,1,2,29,2,100.0,3.6
2038,337,24,4,0,1,56,2,10.0,18.0
2039,674,16,1,1,2,12,2,70.0,4.980000000000001
2040,1714,18,4,1,1,41,2,32.0,10.5
2041,614,18,4,0,3,49,2,70.0,5.4
2042,354,20,1,1,2,9,2,110.0,9.6
2043,243,10,4,1,2,41,2,110.0,0.732
2044,1606,9,4,1,2,41,2,80.0,1.56
2045,1834,18,1,1,2,136,2,90.0,5.4
2046,281,24,1,0,1,136,2,50.0,13.2
2047,130,12,3,1,2,11,5,60.0,1.08
2048,130,12,3,1,2,88,2,60.0,1.02
2049,234,13,4,1,3,12,2,50.0,1.56
2050,1768,8,1,1,4,132,2,120.0,2.4
2051,1264,16,4,1,4,12,2,108.0,3.108
2052,454,18,4,1,2,57,2,60.0,3.6
2053,1210,19,4,1,2,12,2,50.0,5.4
2054,364,10,4,1,3,72,2,110.0,1.68
2055,478,20,4,1,1,74,2,60.0,6.3
2056,1313,14,1,0,2,56,2,75.0,14.28
2057,720,18,1,0,1,67,2,50.0,29.7
2058,1551,19,4,0,1,72,2,69.0,20.532
2059,83,14,1,0,1,126,4,135.0,14.04
2060,1319,21,1,0,1,78,2,24.0,33.6
2061,1372,14,4,0,1,67,2,72.0,22.5
2062,509,15,1,0,2,67,2,126.0,9.3
2063,58,23,1,0,1,57,2,14.0,52.8
2064,54,18,1,0,2,14,2,61.0,22.2
2065,366,11,4,1,1,138,2,60.0,3.0
2066,1684,22,4,1,1,56,2,5.0,6.0
2067,1450,23,4,1,2,29,2,25.0,4.56
2068,1722,18,4,0,1,65,2,50.0,11.4
2069,702,16,1,1,1,58,2,60.0,6.0
2070,1344,23,4,0,1,130,2,15.0,39.6
2071,1510,12,1,1,2,40,2,96.0,4.14
2072,992,10,4,1,4,13,2,120.0,1.668
2073,347,19,4,0,1,12,2,70.0,8.532
2074,1647,22,4,1,1,35,4,22.045,9.588
2075,1161,14,4,1,3,88,2,110.0,2.88
2076,1397,15,1,1,2,137,2,70.0,3.42
2077,1764,14,1,1,1,12,2,141.292,7.68
2078,1287,13,4,1,2,137,2,93.313,2.28
2079,1194,21,4,1,1,12,2,20.798,8.4
2080,1242,18,0,1,1,12,2,91.849,4.68
2081,1000,22,4,1,1,41,2,15.758,7.5
2082,653,13,4,1,2,40,2,80.0,3.0
2083,178,16,1,1,1,40,2,121.0,6.54
2084,349,18,4,1,1,36,2,83.114,7.32
2085,349,18,4,1,1,2,2,76.357,7.14
2086,1048,23,4,0,1,25,2,10.0,11.52
2087,1256,10,4,1,2,11,2,90.0,1.26
2088,1070,20,4,1,1,41,2,50.0,7.56
2089,1081,20,0,1,2,12,2,40.0,5.4
2090,379,19,1,1,2,1,2,110.0,6.6
2091,998,20,4,0,1,138,2,25.0,7.68
2092,1690,20,1,1,1,132,2,120.0,5.4
2093,514,6,4,1,1,44,2,120.0,0.9
2094,458,17,3,1,2,29,2,120.0,3.132
2095,570,16,1,1,2,14,2,100.0,5.219999999999999
2096,685,22,1,1,1,130,2,110.0,8.88
2097,1696,22,4,1,1,137,4,40.0,6.84
2098,976,18,4,1,1,92,2,80.0,3.48
2099,1252,16,0,1,1,130,2,100.0,3.78
2100,836,18,1,1,1,107,2,50.0,7.5
2101,987,6,4,1,2,130,2,46.0,0.78
2102,1365,10,1,0,2,16,2,87.0,11.4
2103,989,7,4,1,1,79,2,75.0,0.96
2104,1627,13,1,1,2,32,2,110.0,2.28
2105,249,13,4,1,1,40,2,64.0,5.1
2106,1605,13,1,1,1,50,2,77.0,2.4
2107,325,10,4,1,3,29,2,110.0,1.68
2108,1870,14,1,1,2,3,2,100.0,3.36
2109,1612,7,4,1,1,84,2,50.0,1.2
2110,629,16,4,1,2,12,2,62.0,3.54
2111,1803,5,1,1,3,137,2,120.0,2.04
2112,625,21,0,1,2,16,2,120.0,4.919999999999999
2113,1258,19,4,1,2,45,2,90.0,4.32
2114,1206,16,1,1,2,138,2,80.0,4.8
2115,1147,10,4,1,2,56,0,120.0,2.04
2116,144,21,4,0,1,67,2,15.0,3.72
2117,1551,20,4,0,1,13,2,80.0,20.4
2118,52,14,1,0,1,41,2,90.0,6.0
2119,1153,24,0,1,1,13,4,10.0,6.96
2120,398,20,1,1,1,2,2,70.0,7.8
2121,311,11,4,0,3,74,2,100.0,4.2
2122,1256,9,4,1,4,137,2,80.0,0.6
2123,946,15,1,1,5,65,2,160.0,6.6
2124,1266,17,4,1,1,13,2,48.0,4.08
2125,116,14,1,1,2,18,2,90.0,3.72
2126,137,19,4,1,3,133,2,50.0,3.0
2127,245,8,4,1,1,137,2,107.0,0.96
2128,894,20,1,1,1,72,2,30.0,4.2
2129,1272,21,4,1,2,107,2,35.0,4.68
2130,1311,13,1,0,2,104,2,70.0,7.788
2131,1334,9,1,0,2,41,2,69.146,8.22
2132,36,19,1,0,2,10,2,67.0,34.8
2133,379,19,1,1,1,137,2,99.452,6.54
2134,236,23,4,1,1,40,2,28.33,6.6
2135,1013,20,4,1,1,17,2,50.96,7.38
2136,765,24,4,0,1,137,2,13.575,17.04
2137,1187,11,4,1,2,138,2,85.0,2.28
2138,1249,15,4,1,2,138,2,85.0,3.18
2139,1880,25,4,0,0,138,2,7.02,20.4
2140,1878,25,4,0,0,41,2,3.638,18.0
2141,1879,25,4,1,0,60,2,4.792,18.3
2142,1877,25,4,0,0,12,2,11.193,23.1
2143,743,20,1,1,3,23,2,67.008,13.356
2144,641,13,4,1,1,12,2,81.0,2.9400000000000004
2145,1739,14,1,1,2,14,1,80.0,3.96
2146,1000,19,4,1,1,12,2,17.0,6.42
2147,274,22,4,0,1,128,2,22.0,9.54
2148,412,24,0,1,1,12,2,31.0,9.0
2149,1628,18,0,1,2,132,2,72.0,2.04
2150,485,20,4,0,1,12,2,68.0,6.24
2151,462,20,4,1,1,13,2,32.935,3.84
2152,482,21,4,1,1,137,2,16.0,6.84
2153,303,16,4,1,1,9,2,72.224,3.96
2154,449,20,4,1,1,12,2,35.667,3.54
2155,1705,18,4,1,1,12,4,58.602,4.5
2156,633,15,4,1,1,12,2,40.102,2.9400000000000004
2157,482,20,4,1,1,138,2,70.518,5.94
2158,701,16,4,1,1,35,2,133.876,4.092
2159,1485,23,4,0,1,40,2,7.309,9.732
2160,1425,18,1,1,1,3,2,209.362,6.432
2161,320,13,4,0,2,40,2,105.685,3.576
2162,523,11,4,1,2,14,2,58.415,1.3679999999999999
2163,321,13,4,1,2,137,2,69.411,3.42
2164,400,20,4,1,1,37,2,31.356,8.58
2165,970,12,4,1,3,51,2,112.64,1.896
2166,756,23,1,0,1,40,1,49.289,21.936
2167,598,13,4,1,4,25,2,86.208,1.992
2168,350,19,4,1,1,137,2,40.53,8.328
2169,1070,19,4,1,1,17,4,44.877,7.788
2170,983,21,0,1,1,12,2,92.17,3.792
2171,1224,11,4,1,1,96,2,94.301,2.196
2172,621,21,4,1,2,41,2,5.14,6.336
2173,893,16,1,0,3,69,2,86.261,6.36
2174,379,18,1,1,1,67,2,240.521,4.56
2175,308,19,4,0,1,0,4,74.0,18.6
2176,62,20,1,0,2,50,2,33.0,43.872
2177,1658,24,2,0,1,138,4,19.9,19.14
2178,1871,14,1,1,3,137,2,105.014,3.3
2179,1488,24,4,0,1,98,2,27.174,9.6
2180,1266,19,4,1,1,41,2,68.671,4.368
2181,1745,22,1,1,1,12,2,100.0,45.0
2182,179,18,1,1,1,44,4,78.452,8.1
2183,1183,17,4,1,2,71,2,51.2,5.388
2184,420,18,1,0,1,98,2,138.314,10.68
2185,715,19,1,0,1,59,1,66.614,50.4
2186,1797,20,1,0,1,16,2,117.0,27.0
2187,1318,23,1,0,2,75,2,24.0,46.8
2188,1160,19,1,1,1,130,2,135.0,7.56
2189,912,25,1,1,1,61,4,4.595,22.56
2190,976,20,4,1,1,41,4,58.503,4.2
2191,1,23,1,0,1,16,2,39.0,30.96
2192,186,20,1,1,1,25,2,71.0,8.28
2193,1092,15,1,1,1,138,2,79.369,7.8
2194,1101,18,4,1,1,137,2,100.0,6.6
2195,1455,24,4,0,1,130,2,10.0,6.0
2196,1265,21,4,0,1,41,2,22.0,6.3
2197,976,21,4,1,1,69,2,21.321,4.56
2198,800,25,4,0,1,3,2,8.826,21.0
2199,308,21,4,0,1,12,2,14.0,28.2
2200,642,17,4,1,1,12,1,20.0,4.8
2201,1113,20,4,1,1,13,4,40.0,6.564
2202,701,20,4,1,1,130,2,25.0,7.8
2203,141,22,4,1,2,74,2,30.0,5.04
2204,964,3,4,1,1,137,2,80.0,0.48
2205,948,16,1,1,1,44,2,98.725,9.0
2206,980,15,4,1,1,16,2,59.632,3.18
2207,429,21,1,0,1,44,2,71.23,18.0
2208,1207,17,1,1,1,12,2,50.0,6.0
2209,422,18,1,1,1,16,2,117.302,11.760000000000002
2210,1211,16,4,1,1,16,2,78.318,5.219999999999999
2211,1182,16,1,1,1,50,2,98.836,5.64
2212,1233,22,1,1,1,16,2,88.235,12.6
2213,1870,16,1,1,2,44,2,120.0,4.56
2214,1206,15,1,1,2,130,2,110.0,4.8
2215,423,21,1,1,1,12,4,84.738,15.0
2216,988,10,4,1,3,41,2,60.0,1.8
2217,999,20,4,1,1,69,2,38.238,7.8
2218,1862,19,1,0,1,14,2,114.996,8.7
2219,944,19,1,1,1,41,2,68.269,13.08
2220,1561,23,4,1,1,16,2,15.0,10.2
2221,1834,18,1,1,1,50,2,101.0,6.3
2222,1180,16,1,1,1,18,2,90.0,6.119999999999999
2223,1541,15,1,1,1,25,4,103.0,4.32
2224,245,8,4,1,1,37,2,66.0,1.5
2225,1063,17,4,1,1,98,4,90.623,8.1
2226,588,11,1,1,2,16,2,100.0,2.7599999999999993
2227,1797,22,1,0,1,76,2,71.0,32.76
2228,1165,20,1,0,2,41,4,70.0,8.04
2229,1563,15,1,1,1,16,2,38.431,7.44
2230,285,21,1,1,1,106,2,110.0,7.98
2231,1206,16,1,1,2,14,4,110.0,5.4
2232,1750,14,1,1,1,41,2,249.535,15.0
2233,266,21,4,1,1,74,2,59.858,8.16
2234,1834,16,1,1,1,12,2,89.506,5.4
2235,946,19,1,1,1,14,2,76.365,13.8
2236,618,17,4,1,2,40,2,120.0,5.4
2237,111,14,4,1,2,29,2,35.0,1.3200000000000003
2238,358,21,4,0,1,14,2,25.0,13.8
2239,1619,18,1,1,2,44,2,81.0,2.868
2240,284,22,4,0,1,12,2,98.328,9.0
2241,464,19,1,0,2,58,2,50.0,14.4
2242,666,20,4,1,1,40,2,52.548,9.42
2243,1824,13,1,1,2,41,2,80.0,2.6160000000000005
2244,327,10,4,1,1,14,2,50.0,3.0
2245,799,25,4,1,1,12,2,10.0,19.2
2246,1561,23,4,1,1,4,2,60.0,9.6
2247,700,23,4,1,1,47,2,15.0,9.024
2248,608,19,1,1,1,31,4,100.0,5.4
2249,435,21,4,1,1,45,2,27.726,15.36
2250,231,15,1,1,2,69,2,180.0,2.52
2251,1149,12,4,1,1,12,5,40.0,3.0
2252,932,19,1,1,1,137,2,80.252,16.2
2253,1183,17,4,1,1,74,2,90.0,5.04
2254,1247,9,4,1,2,137,2,75.0,1.56
2255,890,13,1,1,1,41,2,120.0,6.6
2256,986,22,4,0,1,12,2,57.988,5.1
2257,341,17,1,1,1,11,4,85.0,7.32
2258,1264,20,4,1,1,12,2,62.0,5.16
2259,1075,22,4,1,1,41,4,63.0,6.0
2260,641,14,4,1,1,44,2,65.0,4.68
2261,822,23,1,1,1,37,2,65.0,10.2
2262,421,20,1,1,1,12,2,99.0,13.44
2263,901,20,1,1,1,32,4,80.0,8.4
2264,414,24,4,1,1,35,2,5.0,9.432
2265,1594,13,1,1,2,87,2,110.0,1.2
2266,1428,15,1,1,1,13,2,142.366,4.8
2267,955,18,1,1,3,130,2,170.0,3.0
2268,1395,20,4,1,1,41,2,54.0,4.919999999999999
2269,972,23,4,1,1,9,2,15.0,4.2
2270,335,24,4,1,1,3,2,42.55,13.2
2271,1566,21,4,1,2,3,2,110.0,4.56
2272,535,10,4,1,2,44,2,70.0,1.788
2273,530,7,4,1,3,12,2,90.0,1.98
2274,429,22,1,0,1,131,2,50.54,19.2
2275,1016,23,4,1,1,29,2,35.0,9.0
2276,145,20,4,1,2,12,2,30.0,3.0
2277,675,13,1,1,2,14,2,90.0,3.6
2278,501,23,4,1,1,45,2,25.0,7.56
2279,369,18,4,1,2,47,2,100.0,4.56
2280,1147,11,4,1,2,137,2,90.0,3.0599999999999996
2281,605,22,4,1,1,14,2,33.783,14.16
2282,1035,19,4,0,2,137,2,50.0,4.8
2283,287,22,4,1,1,13,2,30.0,8.64
2284,1036,22,4,1,2,12,2,50.0,5.880000000000001
2285,140,20,4,1,2,41,2,25.0,3.9
2286,696,22,4,1,2,41,2,40.0,7.14
2287,181,21,1,1,1,50,2,68.414,10.02
2288,1862,19,1,0,1,16,2,91.777,8.82
2289,1540,14,1,1,1,132,2,79.399,4.74
2290,1235,21,1,0,1,13,2,70.683,12.96
2291,462,18,4,1,1,41,2,37.82,3.9
2292,1395,20,4,1,1,16,2,25.943,5.7
2293,1524,17,1,1,1,137,2,63.47,6.24
2294,1181,20,1,1,1,16,2,56.5,9.0
2295,1033,21,4,0,1,13,2,46.364,6.96
2296,1206,19,1,1,1,43,2,138.571,7.56
2297,1654,23,4,0,1,3,2,15.0,12.360000000000001
2298,1280,6,1,1,1,12,2,150.0,0.9
2299,527,12,4,1,2,41,4,44.357,3.108
2300,1274,23,4,1,1,10,2,20.0,6.6
2301,1834,17,1,1,1,74,2,60.152,6.36
2302,238,23,4,1,1,137,4,10.0,8.4
2303,931,20,1,1,1,16,2,25.0,16.2
2304,1037,21,4,0,2,88,2,50.0,5.4
2305,1234,21,1,1,1,40,2,44.599,11.7
2306,1778,16,1,1,2,3,2,289.0,9.12
2307,327,10,4,1,1,22,2,80.0,3.0
2308,535,10,4,1,2,13,2,120.0,1.98
2309,755,23,4,1,1,12,5,60.0,18.6
2310,270,17,4,1,1,16,2,60.0,3.9
2311,666,18,4,1,2,94,2,70.0,6.6
2312,1233,20,1,1,2,137,2,90.0,8.16
2313,867,9,1,1,2,40,2,156.0,2.88
2314,1249,17,4,1,1,50,2,35.0,4.2
2315,922,23,1,1,1,3,2,78.0,16.2
2316,1533,20,4,0,1,37,2,40.0,9.12
2317,534,8,4,1,2,12,2,40.0,1.68
2318,770,24,1,1,1,130,2,25.0,13.2
2319,1016,22,4,1,1,41,2,80.0,8.4
2320,992,11,4,1,2,12,1,77.45,1.44
2321,1861,18,1,1,1,58,2,170.0,6.119999999999999
2322,497,23,4,0,2,130,2,15.0,8.52
2323,1514,8,1,1,1,45,2,132.0,1.8
2324,967,9,4,1,1,40,2,58.0,1.5
2325,1148,14,4,1,1,41,2,60.0,3.0
2326,350,19,4,1,1,16,2,40.0,7.8
2327,1300,7,4,1,2,16,4,80.0,4.2
2328,242,21,1,1,1,88,2,70.0,6.54
2329,1206,14,1,1,1,16,2,55.726,4.62
2330,1234,22,1,1,1,35,2,92.916,13.8
2331,1775,8,1,1,4,12,2,120.0,4.2
2332,1182,14,1,1,2,136,1,120.0,3.36
2333,1398,18,1,1,1,130,3,110.0,4.74
2334,1211,16,4,1,2,60,2,90.0,4.2
2335,130,12,3,1,2,35,4,120.0,1.44
2336,964,4,4,1,3,61,4,50.0,0.96
2337,808,25,1,1,1,37,2,8.0,25.8
2338,1433,18,1,1,2,14,2,70.0,7.14
2339,1496,22,1,0,1,67,2,60.4,39.12
2340,898,23,1,1,1,9,2,69.824,13.56
2341,1683,19,4,1,1,61,2,40.0,5.519999999999999
2342,1467,15,1,0,2,40,4,121.0,6.0
2343,1613,13,4,1,2,16,2,40.0,1.68
2344,1825,19,1,0,1,12,2,50.0,10.2
2345,327,9,4,1,2,12,4,100.0,1.92
2346,1092,18,1,1,2,106,2,70.0,7.8
2347,650,15,4,1,1,44,2,120.0,3.6
2348,646,14,4,1,2,30,4,90.0,3.54
2349,1753,18,1,0,2,36,2,120.0,23.4
2350,564,14,1,1,1,135,2,80.0,5.4
2351,673,16,4,1,2,61,2,110.0,5.4
2352,1105,22,4,1,1,12,2,40.0,10.956000000000001
2353,1288,1,4,1,2,47,2,100.0,0.72
2354,1507,20,1,0,1,12,2,35.7,25.14
2355,1009,24,4,1,1,29,2,35.0,8.16
2356,433,19,4,1,1,38,4,43.0,9.012
2357,484,21,4,1,1,16,2,30.0,6.24
2358,687,21,1,1,1,18,2,68.0,9.18
2359,402,12,4,1,2,137,2,90.0,1.44
2360,1099,15,1,1,2,2,2,120.0,6.119999999999999
2361,245,10,4,1,1,37,2,50.0,1.2
2362,1271,20,4,1,2,130,2,38.8,5.580000000000001
2363,1256,10,4,1,2,18,2,110.0,1.56
2364,401,8,1,1,2,31,2,120.0,1.188
2365,976,22,4,1,1,57,2,20.439,5.219999999999999
2366,245,9,4,1,3,16,2,110.0,1.56
2367,103,10,4,1,2,14,2,120.0,1.92
2368,364,9,4,1,2,138,2,110.0,3.6
2369,1180,21,1,1,1,61,2,80.0,7.8
2370,515,5,4,1,1,137,2,100.0,0.84
2371,1683,20,4,1,1,29,2,60.0,5.4
2372,1388,24,4,1,1,2,2,20.0,10.8
2373,13,14,1,0,2,53,2,70.0,9.0
2374,1270,21,4,1,1,2,2,50.0,5.16
2375,1614,11,1,1,2,136,2,200.0,1.56
2376,1282,10,4,1,2,12,2,60.0,1.188
2377,1710,6,4,1,3,137,2,120.0,2.04
2378,1282,10,4,1,2,4,2,80.0,1.44
2379,132,15,4,1,2,74,4,50.0,1.56
2380,484,22,4,1,1,135,2,15.0,7.2
2381,449,17,4,1,1,40,2,52.552,3.54
2382,490,18,1,1,1,50,2,63.565,6.72
2383,871,18,1,1,1,60,2,154.659,13.44
2384,1290,5,4,1,2,47,2,110.0,0.9
2385,919,23,1,1,1,12,2,27.85,12.6
2386,1539,21,4,1,1,92,4,50.0,10.560000000000002
2387,736,20,1,1,1,47,2,37.0,20.279999999999998
2388,571,14,4,1,1,40,4,96.384,5.16
2389,653,14,4,1,1,40,2,66.07,4.68
2390,836,16,1,1,1,137,2,77.5,6.0
2391,604,20,4,1,1,132,2,76.504,9.960000000000003
2392,393,17,4,1,1,12,2,75.763,7.38
2393,324,15,4,1,1,41,2,58.028,6.180000000000001
2394,1262,18,4,1,1,137,2,96.909,5.16
2395,461,20,4,1,1,12,2,49.229,4.56
2396,1210,17,4,1,1,8,2,82.113,5.880000000000001
2397,1052,22,1,1,1,41,2,50.14,9.647999999999998
2398,1266,17,4,1,1,137,2,89.034,3.72
2399,488,17,4,1,1,138,2,141.692,4.344
2400,474,20,1,1,1,88,4,90.0,5.7
2401,398,21,1,1,2,138,2,76.407,9.984
2402,1252,15,0,1,1,16,2,103.535,2.9400000000000004
2403,1390,24,4,1,1,16,2,10.048,9.972
2404,1778,16,1,1,1,98,4,193.707,9.408
2405,1452,21,4,0,1,137,2,20.987,3.816
2406,1010,21,1,1,1,40,2,77.0,8.28
2407,1189,20,1,1,1,130,2,88.0,9.36
2408,1797,19,1,0,1,3,2,119.0,21.24
2409,980,16,4,1,1,50,2,56.0,3.36
2410,327,9,4,1,1,137,2,86.0,2.6400000000000006
2411,972,17,4,1,1,16,2,68.0,3.12
2412,528,17,3,1,1,12,2,76.0,3.36
2413,1532,19,4,0,2,16,2,70.354,6.06
2414,1262,12,4,1,1,37,2,117.0,2.52
2415,1233,22,1,1,1,37,2,65.0,11.760000000000002
2416,619,20,4,1,1,11,2,46.865,6.588
2417,1189,18,1,1,2,38,2,77.932,6.504
2418,597,13,1,1,1,137,2,118.215,3.072
2419,767,23,1,1,1,41,2,45.873,19.571999999999996
2420,1075,17,4,1,1,13,2,115.596,3.072
2421,405,10,4,1,1,12,2,69.218,1.572
2422,553,23,4,0,1,3,2,26.192,14.292
2423,177,17,1,1,2,41,2,90.992,5.808
2424,1831,17,4,1,2,2,2,42.322,5.1
2425,482,22,4,1,1,3,2,20.064,6.972
2426,639,16,3,1,1,40,2,37.418,3.372
2427,182,20,1,1,1,130,2,86.102,8.592
2428,1257,11,3,1,3,71,2,105.192,1.3200000000000003
2429,642,17,4,1,2,14,2,46.895,4.008
2430,319,12,4,1,2,36,2,94.135,3.48
2431,992,11,4,1,2,41,2,84.278,1.128696
2432,788,23,1,0,1,29,2,19.15,60.624
2433,286,24,4,1,1,12,2,22.803,9.456
2434,1238,23,4,1,2,40,2,35.864,11.292
2435,1524,18,1,1,2,16,4,48.007,7.02
2436,674,19,1,1,2,12,2,98.057,7.152
2437,1211,21,4,1,1,16,2,17.222,6.36
2438,328,15,4,1,2,3,2,77.96,4.812
2439,1092,18,1,1,3,137,2,105.812,6.792
2440,484,20,4,1,1,132,2,47.18,6.023999999999999
2441,1207,13,1,1,2,67,2,91.865,3.0
2442,527,11,4,1,1,16,2,121.761,1.452
2443,1035,18,4,0,1,35,5,44.54,4.716
2444,454,21,4,1,1,9,2,27.713,4.056
2445,83,16,1,0,2,56,2,83.354,16.14
2446,1227,20,1,1,1,12,2,118.587,7.56
2447,1470,19,1,1,1,16,2,72.318,7.344
2448,1623,13,4,1,1,16,2,88.579,1.8
2449,1722,19,4,0,2,106,4,69.509,13.716
2450,1857,20,4,0,2,138,2,68.012,8.844
2451,1190,20,1,1,1,12,2,71.25,9.3
2452,1165,20,1,0,2,12,2,76.268,7.752
2453,1750,14,1,1,1,3,2,118.649,12.624
2454,1842,24,4,0,1,70,2,19.319,10.608
2455,647,21,4,1,1,3,2,69.826,9.06
2456,633,11,4,1,1,60,3,43.274,2.82
2457,635,16,4,1,1,60,2,45.95,3.468
2458,116,19,1,1,1,16,2,91.649,10.764000000000001
2459,635,14,4,1,1,31,2,56.936,3.54
2460,810,24,1,1,1,4,2,9.0,21.54
2461,733,20,1,1,1,137,2,120.422,16.224
